canonical_product_id,product,canonical_url,source_type,accessed_at,http_status,source_file
quran-majeed,Quran Majeed,https://pakdata.com/products/quran-majeed/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-majeed,Quran Majeed,https://pakdata.com/privacy-policy/,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-majeed,Quran Majeed,https://apps.apple.com/us/app/quran-majeed-%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D9%85/id365557665,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-majeed,Quran Majeed,https://apps.apple.com/us/app/id365557665?see-all=reviews,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-majeed,Quran Majeed,https://apps.apple.com/qa/app/quran-majeed-the-holy-quran/id365557665,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-majeed,Quran Majeed,https://apps.apple.com/us/app/quran-majeed-%D8%A7%D9%84%D9%82%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D9%83%D8%B1%D9%8A%D9%85/id365557665?see-all=reviews,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
ayat,Ayat,https://quran.ksu.edu.sa/ayat/,product,2026-09-11,200,tool/build_competitor_landscape.mjs
quran-majeed-by-ird-foundation,Quran Majeed by IRD Foundation,https://play.google.com/store/apps/details?id=com.ihadis.quran,app_store,2026-09-11,200,docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quran-com,Quran.com,https://quran.com/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-com,Quran.com,https://quran.com/privacy,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-com,Quran.com,https://api-docs.quran.com/docs/tutorials/content-sync/getting-started/,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-com,Quran.com,https://api-docs.quran.com/,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-com,Quran.com,https://quran.com/apps,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-com,Quran.com,https://quran.com/en/product-updates/new-study-mode-on-quran-com,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-com,Quran.com,https://api-docs.quran.com/docs/connected-apps/,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-com,Quran.com,https://api-docs.quran.com/docs/tutorials/oidc/mobile-apps/,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-com,Quran.com,https://api-docs.quran.com/docs/category/user-related-apis-1.0.0/,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
al-quran-tafsir-by-word,Al Quran (Tafsir & by Word),https://apps.apple.com/us/app/al-quran-tafsir-by-word/id1437038111,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
al-quran-tafsir-by-word,Al Quran (Tafsir & by Word),https://gtaf.org/apps/quran/,product,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
quran-companion,Quran Companion,https://www.qurancompanion.com/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-companion,Quran Companion,https://play.google.com/store/apps/details?id=com.qurancompanion.app,app_store,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quran-companion,Quran Companion,https://apps.apple.com/us/app/quran-companion-memorize-quran/id1111843462,app_store,2026-09-11,404,tool/build_competitor_landscape.mjs | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
qutor,Qutor,https://qutor.com/,product,2026-09-11,200,docs/research/competitors/kids-family-new-muslim-2026-09-11.csv
muslim-pro,Muslim Pro,https://www.muslimpro.com/academy-islamic-courses/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
muslim-pro,Muslim Pro,https://support.muslimpro.com/hc/en-us/articles/29158808395289-Quran-Learn-Memorisation,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
muslim-pro,Muslim Pro,https://support.muslimpro.com/help/en/articles/privacy-policy,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
muslim-pro,Muslim Pro,https://apps.apple.com/us/app/muslim-pro-quran-athan/id388389451,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
muslim-pro,Muslim Pro,https://support.muslimpro.com/hc/en-us/articles/49726715851545-Guide-to-the-Updated-and-Enhanced-App,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
muslim-pro,Muslim Pro,https://support.muslimpro.com/help/en/articles/community-ummah-pro,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
muslim-pro,Muslim Pro,https://support.muslimpro.com/help/en/articles/quest-and-stars,documentation,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
muslim-pro,Muslim Pro,https://apps.apple.com/us/app/muslim-pro-quran-athan/id388389451?see-all=reviews,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/islamic-superapps-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
arabic-unlocked,Arabic Unlocked,https://arabicunlocked.com/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
arabic-unlocked,Arabic Unlocked,https://arabicunlocked.com/academy/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
arabic-unlocked,Arabic Unlocked,https://arabicunlocked.com/terms/,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quranic,Quranic,https://www.getquranic.com/learners/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranic,Quranic,https://www.getquranic.com/pricing/,pricing,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranic,Quranic,https://www.getquranic.com/terms/,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranic,Quranic,https://play.google.com/store/apps/details?id=com.pnw.quranic.quranicandroid,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
quranic,Quranic,https://apps.apple.com/us/app/quranic-quran-arabic-learning/id1381145375?see-all=reviews,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
bayyinah-tv,Bayyinah TV,https://www.bayyinahtv.com/index,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
bayyinah-tv,Bayyinah TV,https://explore.bayyinahtv.com/arabic/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
bayyinah-tv,Bayyinah TV,https://bayyinah.com/terms-and-conditions/,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
bayyinah-tv,Bayyinah TV,https://explore.bayyinahtv.com/arabic-resources/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
understand-al-quran-academy,Understand Al Quran Academy,https://understandquran.com/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
understand-al-quran-academy,Understand Al Quran Academy,https://understandquran.com/courses/learn-tajweed-the-easy-way/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
understand-al-quran-academy,Understand Al Quran Academy,https://understandquran.com/online-madrasah/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
understand-al-quran-academy,Understand Al Quran Academy,https://understandquran.com/our-mobile-apps/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quizlet,Quizlet,https://help.quizlet.com/hc/articles/360029923632/,documentation,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quizlet,Quizlet,https://help.quizlet.com/hc/en-au/articles/360030640912-Student-activity-data,documentation,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quizlet,Quizlet,https://quizlet.com/features/learn,product,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quizlet,Quizlet,https://quizlet.com/features/study-modes,product,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quizlet,Quizlet,https://quizlet.com/features/ai-study-tools,product,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quizlet,Quizlet,https://help.quizlet.com/hc/en-us/sections/360005877232-Accessing-and-sharing,documentation,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
quizlet,Quizlet,https://help.quizlet.com/hc/en-au/articles/360035357412-Adding-sets-to-a-class,documentation,2026-09-11,403,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv
monthly-quran,Monthly Quran,https://play.google.com/store/apps/details?id=com.monthlyquran.app,app_store,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
deenyou,Deenyou,https://deenyou.com/,product,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
qalam-institute,Qalam Institute,https://www.qalaminstitute.org/seerah/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
qalam-institute,Qalam Institute,https://www.qalam.institute/online-class-recordings,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
qalam-institute,Qalam Institute,https://www.qalam.institute/terms-conditions,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
qalam-institute,Qalam Institute,https://www.qalam.institute/links,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
hifz-musaa-id,Hifz Musaa'id,https://www.hifzmusaaid.com/,product,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
hifz-musaa-id,Hifz Musaa'id,https://hifzmusaaid.com/privacy,policy,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
hifz-musaa-id,Hifz Musaa'id,https://play.google.com/store/apps/details?id=com.kagalwalas.hifzcompanion,app_store,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
hifz-musaa-id,Hifz Musaa'id,https://apps.apple.com/us/app/hifz-musaaid-memorize-quran/id6767211882,app_store,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
hellotalk,HelloTalk,https://www.hellotalk.com/en/features,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
hellotalk,HelloTalk,https://www.hellotalk.com/en/about,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
falou,Falou,https://falou.app/,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
falou,Falou,https://falou.app/download-android,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
mosalingua,MosaLingua,https://academy.mosalingua.com/mosaweb/?lang=en&preferred=1,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
mosalingua,MosaLingua,https://academy.mosalingua.com/mosatraining-sales-page/?lang=en&preferred=1,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
noor-kids,Noor Kids,https://help.noorkids.com/support/solutions/articles/13000116903-character-building-program-curriculum,documentation,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
noor-kids,Noor Kids,https://noorkids.com/products/treehouse,product,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
noor-kids,Noor Kids,https://noorkids.com/collections/subscriptions/products/noor-kids-character-building-program-3,pricing,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
noor-kids,Noor Kids,https://help.noorkids.com/support/solutions/articles/13000117713-subscription-plans-pricing,documentation,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
noor-kids,Noor Kids,https://apps.apple.com/in/app/noor-kids/id1462609720,app_store,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
noor-kids,Noor Kids,https://noorkids.com/,product,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv | docs/research/competitors/kids-family-new-muslim-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
rocket-languages,Rocket Languages,https://apps.apple.com/us/app/rocket-languages/id597293943,app_store,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
rocket-languages,Rocket Languages,https://www.rocketlanguages.com/pricing,pricing,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
rocket-languages,Rocket Languages,https://www.rocketlanguages.com/blog/new-release-of-rocket-languages-on-desktop,product,2026-09-11,200,docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
babbel,Babbel,https://www.babbel.com/,product,2026-09-11,200,tool/build_competitor_landscape.mjs | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
babbel,Babbel,https://support.babbel.com/hc/en-us/articles/360037496932-Memorizing-vocabulary,documentation,2026-09-11,403,tool/build_competitor_landscape.mjs | docs/research/competitors/edtech-growth-mechanics-2026-09-11.csv
qur-an-for-all,Qur'an for All,https://apps.apple.com/us/app/quran-for-all/id840190258,app_store,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
hifz-tracker,Hifz Tracker,https://play.google.com/store/apps/details?id=com.hifztracker.app,app_store,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
hifz-tracker,Hifz Tracker,https://hifztracker.com,product,2026-09-11,200,docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv
noor-quran-companion,Noor - Quran Companion,https://apps.apple.com/us/app/noor-quran-companion/id6751915818,app_store,2026-09-11,200,docs/research/competitors/islamic-superapps-2026-09-11.csv
deenup,DeenUp,https://www.deenup.app/,product,2026-09-11,200,docs/research/competitors/islamic-gamified-learning-2026-09-11.csv
tajweedmate,TajweedMate,https://tajweedmate.com/,product,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tajweedmate,TajweedMate,https://tajweedmate.com/privacy.html,policy,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tajweedmate,TajweedMate,https://apps.apple.com/us/app/tajweedmate/id1547696689,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
tajweedmate,TajweedMate,https://play.google.com/store/apps/details?id=com.tajweedmate.androidapp,app_store,2026-09-11,200,docs/research/agents/product-pedagogy-expansion-2026-09-11.csv | docs/research/competitors/direct-quran-ai-competitors-2026-09-11.csv | docs/research/competitors/competitive-growth-switching-2026-09-11.csv | docs/research/competitors/competitor-pricing-packaging-2026-09-11.csv | docs/research/competitors/competitor-review-painpoints-2026-09-11.csv
